time,Data,Grams,Newtons,multiplier,offset
43107,-426811,87.43979,,0.00111,561.2
43191,-426767,87.48863,,0.00111,561.2
43275,-426705,87.55745,,0.00111,561.2
43360,-426695,87.56855,,0.00111,561.2
43444,-426721,87.53969,,0.00111,561.2
43528,-426718,87.54302,,0.00111,561.2
43612,-426653,87.61517,,0.00111,561.2
43696,-426622,87.64958,,0.00111,561.2
43781,-426619,87.65291,,0.00111,561.2
43865,-426622,87.64958,,0.00111,561.2
43949,-426653,87.61517,,0.00111,561.2
44033,-426653,87.61517,,0.00111,561.2
44117,-426653,87.61517,,0.00111,561.2
44201,-426611,87.66179,,0.00111,561.2
44286,-426571,87.70619,,0.00111,561.2
44370,-426598,87.67622,,0.00111,561.2
44454,-426602,87.67178,,0.00111,561.2
44538,-426622,87.64958,,0.00111,561.2
44622,-426699,87.56411,,0.00111,561.2
44707,-426733,87.52637,,0.00111,561.2
44791,-426687,87.57743,,0.00111,561.2
44875,-426677,87.58853,,0.00111,561.2
44959,-426681,87.58409,,0.00111,561.2
45043,-426733,87.52637,,0.00111,561.2
45128,-426716,87.54524,,0.00111,561.2
45212,-426656,87.61184,,0.00111,561.2
45296,-426598,87.67622,,0.00111,561.2
45380,-426592,87.68288,,0.00111,561.2
45464,-426642,87.62738,,0.00111,561.2
45549,-426629,87.64181,,0.00111,561.2
45633,-426609,87.66401,,0.00111,561.2
45717,-426620,87.6518,,0.00111,561.2
45801,-426644,87.62516,,0.00111,561.2
45885,-426634,87.63626,,0.00111,561.2
45970,-426657,87.61073,,0.00111,561.2
46054,-426687,87.57743,,0.00111,561.2
46138,-426685,87.57965,,0.00111,561.2
46222,-426635,87.63515,,0.00111,561.2
46306,-426586,87.68954,,0.00111,561.2
46391,-426538,87.74282,,0.00111,561.2
46475,-426516,87.76724,,0.00111,561.2
46559,-426512,87.77168,,0.00111,561.2
46643,-426453,87.83717,,0.00111,561.2
46727,-426449,87.84161,,0.00111,561.2
46812,-426423,87.87047,,0.00111,561.2
46896,-426448,87.84272,,0.00111,561.2
46980,-426458,87.83162,,0.00111,561.2
47064,-426484,87.80276,,0.00111,561.2
47148,-426515,87.76835,,0.00111,561.2
47232,-426521,87.76169,,0.00111,561.2
47317,-426547,87.73283,,0.00111,561.2
47401,-426524,87.75836,,0.00111,561.2
47485,-426500,87.785,,0.00111,561.2
47569,-426481,87.80609,,0.00111,561.2
47653,-426460,87.8294,,0.00111,561.2
47738,-426486,87.80054,,0.00111,561.2
47822,-426514,87.76946,,0.00111,561.2
47906,-426573,87.70397,,0.00111,561.2
47990,-426545,87.73505,,0.00111,561.2
48074,-426560,87.7184,,0.00111,561.2
48159,-426563,87.71507,,0.00111,561.2
48243,-426510,87.7739,,0.00111,561.2
48327,-426508,87.77612,,0.00111,561.2
48411,-426533,87.74837,,0.00111,561.2
48495,-426566,87.71174,,0.00111,561.2
48580,-426559,87.71951,,0.00111,561.2
48664,-426571,87.70619,,0.00111,561.2
48748,-426595,87.67955,,0.00111,561.2
48832,-426461,87.82829,,0.00111,561.2
48916,-426422,87.87158,,0.00111,561.2
49001,-426495,87.79055,,0.00111,561.2
49085,-426502,87.78278,,0.00111,561.2
49169,-426537,87.74393,,0.00111,561.2
49253,-426507,87.77723,,0.00111,561.2
49337,-426546,87.73394,,0.00111,561.2
49422,-426520,87.7628,,0.00111,561.2
49506,-426504,87.78056,,0.00111,561.2
49590,-426481,87.80609,,0.00111,561.2
49674,-426482,87.80498,,0.00111,561.2
49758,-426505,87.77945,,0.00111,561.2
49843,-426522,87.76058,,0.00111,561.2
49927,-426500,87.785,,0.00111,561.2
50011,-426444,87.84716,,0.00111,561.2
50095,-426468,87.82052,,0.00111,561.2
50179,-426487,87.79943,,0.00111,561.2
50264,-426520,87.7628,,0.00111,561.2
50348,-426515,87.76835,,0.00111,561.2
50432,-426475,87.81275,,0.00111,561.2
50516,-426475,87.81275,,0.00111,561.2
50600,-426496,87.78944,,0.00111,561.2
50685,-426475,87.81275,,0.00111,561.2
50769,-426478,87.80942,,0.00111,561.2
50853,-426461,87.82829,,0.00111,561.2
50937,-426405,87.89045,,0.00111,561.2
51021,-426400,87.896,,0.00111,561.2
51105,-426390,87.9071,,0.00111,561.2
